"CO_CUCI_ITEM";"NO_CUCI_ITEM";"NO_CUCI_ITEM_ING";"CO_CUCI_SUB";"NO_CUCI_SUB";"NO_CUCI_SUB_ING";"CO_CUCI_POS";"NO_CUCI_POS";"NO_CUCI_POS_ING";"CO_CUCI_CAP";"NO_CUCI_CAP";"NO_CUCI_CAP_ING";"CO_CUCI_SEC";"NO_CUCI_SEC";"NO_CUCI_SEC_ING"
"66337";"Obras de turfa";"Articles of peat";"6633";"Artigos de matérias minerais (exceto cerâmica)";"Manufactures of mineral materials, n.e.s. (other than ceramic)";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66338";"Obras de outras substâncias minerais contendo magn.e.p.ita, dolomita ou cromita.";"Articles of other mineral substances containing  magnesite, dolomite/chromite.";"6633";"Artigos de matérias minerais (exceto cerâmica)";"Manufactures of mineral materials, n.e.s. (other than ceramic)";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66339";"Obras de pedra ou de outras matérias minerais, n.e.p.";"Articles of stone/other mineral substances, n.e.s.";"6633";"Artigos de matérias minerais (exceto cerâmica)";"Manufactures of mineral materials, n.e.s. (other than ceramic)";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66351";"Escória de lã, de lã de rocha e lãs minerais semelhantes (incluindo inter-misturas), em massa, em folhas ou em rolos";"Slag-wool, rock-wool & similar mineral wools (including inter-mixtures thereof), in bulk, sheets/rolls";"6635";"Lãs de escórias de altos fornos, lãs de rocha e lãs minerais, vermiculita e argilas, expandidas, espuma de escórias e produtos minerais semelhantes, expandidos, misturas e obras de termo isolantes, para isolamento acústico";"Slag-wool, rock-wool and similar mineral wools, exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials, mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials (other than those";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66352";"Vermiculita e argilas, expandidas, espuma de escórias e produtos minerais semelhantes, expandidos (mesmo misturadas entre si)";"Exfoliated vermiculite, expanded clays, foamed slag & similar expanded mineral materials (including intermixtures thereof)";"6635";"Lãs de escórias de altos fornos, lãs de rocha e lãs minerais, vermiculita e argilas, expandidas, espuma de escórias e produtos minerais semelhantes, expandidos, misturas e obras de termo isolantes, para isolamento acústico";"Slag-wool, rock-wool and similar mineral wools, exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials, mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials (other than those";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66353";"Misturas e obras de termo isolantes, matérias minerais ou de absorção de som de isolamento acústico";"Mixtures & articles of heat-insulating, sound-insulating/sound-absorbing mineral materials";"6635";"Lãs de escórias de altos fornos, lãs de rocha e lãs minerais, vermiculita e argilas, expandidas, espuma de escórias e produtos minerais semelhantes, expandidos, misturas e obras de termo isolantes, para isolamento acústico";"Slag-wool, rock-wool and similar mineral wools, exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials, mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials (other than those";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"6637";"Produtos cerâmicos refratários (por exemplo, retortas, cadinhos, muflas, bocais, tampões, suportes, copelas, tubos, mangas, varetas), n.e.p.";"Refractory ceramic goods (e.g., retorts, crucibles, muffles, nozzles, plugs, supports, cupels, tubes, pipes, sheaths & rods), n.e.s.";"6637";"Outros produtos cerâmicos refratários";"Refractory ceramic goods (e.g., retorts, crucibles, muffles, nozzles, plugs, supports, cupels, tubes, pipes, sheaths & rods), n.e.s.";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66381";"Fibras confeccionadas de amianto;misturas à base de amianto ou à base de amianto e carbonato de magnésio;obras destas misturas ou de amianto (por exemplo, fios, tecidos,vestuário, chapelaria, calçados, juntas) reforçadas ou não (exceto  661.83 ou 663.82).";"Fabricated asbestos fibres; mixtures with a basis of asbestos/with a basis of asbestos & magnesium carbonate; articles of such mixtures/of asbestos (e.g., thread, woven fabric, clothing, headgear, footgear, gaskets), reinforceded/not (other than ";"6638";"Artefatos de amianto, materiais de fricção";"Manufactures of asbestos, friction materials";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66382";"Material de atrito e suas obras (exemplo: placas, rolos, tiras, segmentos, discos, anéis), não montadas, para freios, embreagens ou similares, à base de amianto, de outras substâncias minerais ou de celulose, mesmo ou não combinados com outros materiais";"Friction material & articles thereof (e.g., sheets, rolls, strips, segments, discs, washers, pads), not mounted, for brakes, for clutches/the like, with a basis of asbestos, of other mineral substances/of cellulose, whether/not combined with ot";"6638";"Artefatos de amianto, materiais de fricção";"Manufactures of asbestos, friction materials";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66391";"Artefactos para usos técnicos de laboratório ou química;bebedouros de cerâmica, gamelas e outros recipientes semelhantes, dos tipos utilizados na agricultura; vasos de cerâmica,potes e artigos semelhantes, utilizados para transporte ou de embalagem";"Ceramic wares for laboratory, chemical/other technical uses; ceramic troughs, tubs & similar receptacles of a kind used in agriculture; ceramic pots, jars & similar articles of a kind used for the conveyance/packing of goods";"6639";"Outros artigos de materiais cerâmicos";"Articles of ceramic materials, n.e.s.";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66399";"Artigos de cerâmica, n.e.p.";"Ceramic articles, n.e.s.";"6639";"Outros artigos de materiais cerâmicos";"Articles of ceramic materials, n.e.s.";"663";"Mineral, n.e.p.";"Mineral manufactures, n.e.s.";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66411";"Vidro em massa; cacos, fragmentos e outros desperdícios e resíduos de vidro";"Glass in the mass; cullet & other waste & scrap of glass";"6641";"Vidro em massa ou esferas, barras ou tubos (em bruto), desperdícios e resíduos de vidro";"Glass in the mass, in balls, rods or tubes (unworked), waste and scrap of glass";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66412";"Vidro em esferas (exceto as microesferas do ítem 665.93), varetas ou tubos, não trabalhado.";"Glass in balls (other than microspheres of heading 665.93), rods/tubes, unworked.";"6641";"Vidro em massa ou esferas, barras ou tubos (em bruto), desperdícios e resíduos de vidro";"Glass in the mass, in balls, rods or tubes (unworked), waste and scrap of glass";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66431";"Vidro corado na massa (body tinted), opacificado, ou com absorvente, refletora ou camada anti-reflexo";"Glass, coloured throughout the mass (body tinted), opacified, flashed/having an absorbent, reflecting/non-reflecting layer";"6643";"Vidro estirado ou soprado, em folhas, mesmo não tendo camada absorvente, refletora ou anti-reflexo, mas não trabalhados de outro modo";"Drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting, or non-reflecting layer but not otherwise worked";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66439";"Outros vidros";"Other drawn/blown glass";"6643";"Vidro estirado ou soprado, em folhas, mesmo não tendo camada absorvente, refletora ou anti-reflexo, mas não trabalhados de outro modo";"Drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting, or non-reflecting layer but not otherwise worked";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66441";"Vidro soprado e de superfície e polido, em folhas, mesmo não tendo uma  camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo. Vidro sem arame de armação, com ou sem camada absorvente, refletora ou anti-reflexo";"Non-wired float glass & surface ground/polished glass";"6644";"Vidro soprado e de superfície e polido, em folhas, mesmo não tendo uma  camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo";"Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66442";"Vidro soprado e de superfície e polido, em folhas, mesmo não tendo uma  camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo. Fio";"Wired float glass & surface ground/polished glass";"6644";"Vidro soprado e de superfície e polido, em folhas, mesmo não tendo uma  camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo";"Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66451";"Vidro colado e laminado, em folhas ou perfis, mesmo com camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo. folhas, não armadas";"Cast glass & rolled glass, in non-wired sheets";"6645";"Vidro colado e laminado, em folhas ou perfis, mesmo com camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo.";"Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked.";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66452";"Vidro colado e laminado, em folhas ou perfis, mesmo com camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo.. Folhas armadas";"Cast glass & rolled glass, in wired sheets";"6645";"Vidro colado e laminado, em folhas ou perfis, mesmo com camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo.";"Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked.";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66453";"Vidro colado e laminado, em folhas ou perfis, mesmo com camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo.Perfis";"Cast glass & rolled glass, in profiles";"6645";"Vidro colado e laminado, em folhas ou perfis, mesmo com camada  absorvente, refletora ou anti-reflexo, mas não trabalhado de outro modo.";"Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked.";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66471";"Vidros de segurança, consistindo em vidro fortalecido (temperado)";"Toughened (tempered) safety glass";"6647";"Vidros de segurança, consistindo em vidro fortalecido (temperado) ou vidro laminado";"Safety glass, consisting of toughened (tempered) or laminated glass";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66472";"Vidros de segurança, consistindo em vidro laminado";"Laminated safety glass";"6647";"Vidros de segurança, consistindo em vidro fortalecido (temperado) ou vidro laminado";"Safety glass, consisting of toughened (tempered) or laminated glass";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
"66481";"Espelhos retrovisores para veículos";"Rear-view mirrors for vehicles";"6648";"Espelhos de vidro, mesmo emoldurados (incluindo os espelhos retrovisores)";"Glass mirrors, whether or not framed (including rear-view mirrors)";"664";"Vidro";"Glass";"66";"Minerais não metálicos, n.e.p.";"Non-metallic mineral manufactures, n.e.s.";"6";"ARTIGOS MANUFATURADOS, CLASSIFICADOS PRINCIPALMENTE PELO MATERIAL";"MANUFACTURED GOODS CLASSIFIED CHIEFLY BY MATERIAL"
